node_A,node_B,score
RPL18B,RPL2A,0.995
RPL18B,RPL2B,0.995
RPL18B,RPL3,0.999
RPL18B,RPL30,0.998
RPL18B,RPL31A,0.996
RPL18B,RPL31B,0.979
RPL18B,RPL32,0.999
RPL18B,RPL33A,0.997
RPL18B,RPL33B,0.987
RPL18B,RPL34A,0.995
RPL18B,RPL34B,0.994
RPL18B,RPL35A,0.995
RPL18B,RPL35B,0.995
RPL18B,RPL36A,0.996
RPL18B,RPL36B,0.995
RPL18B,RPL37A,0.991
RPL18B,RPL37B,0.99
RPL18B,RPL38,0.997
RPL18B,RPL39,0.998
RPL18B,RPL40A,0.991
RPL18B,RPL40B,0.993
RPL18B,RPL42A,0.989
RPL18B,RPL42B,0.99
RPL18B,RPL43A,0.995
RPL18B,RPL43B,0.993
RPL18B,RPL4A,0.998
RPL18B,RPL4B,0.996
RPL18B,RPL5,0.999
RPL18B,RPL6A,0.996
RPL18B,RPL6B,0.996
RPL18B,RPL7A,0.997
RPL18B,RPL7B,0.997
RPL18B,RPL8A,0.996
RPL18B,RPL8B,0.998
RPL18B,RPL9A,0.996
RPL18B,RPL9B,0.995
RPL18B,RPP0,0.997
RPL18B,RPP1A,0.99
RPL18B,RPP1B,0.96
RPL18B,RPP2A,0.993
RPL18B,RPP2B,0.939
RPL18B,RPS0A,0.995
RPL18B,RPS0B,0.993
RPL18B,RPS10A,0.996
RPL18B,RPS10B,0.972
RPL18B,RPS11A,0.994
RPL18B,RPS11B,0.995
RPL18B,RPS12,0.998
RPL18B,RPS13,0.998
RPL18B,RPS14A,0.995
RPL18B,RPS14B,0.994
RPL18B,RPS15,0.999
RPL18B,RPS16A,0.995
RPL18B,RPS16B,0.996
RPL18B,RPS17A,0.997
RPL18B,RPS17B,0.995
RPL18B,RPS18A,0.995
RPL18B,RPS18B,0.993
RPL18B,RPS19A,0.998
RPL18B,RPS19B,0.998
RPL18B,RPS1A,0.995
RPL18B,RPS1B,0.993
RPL18B,RPS2,0.998
RPL18B,RPS20,0.998
RPL18B,RPS21A,0.934
RPL18B,RPS21B,0.997
RPL18B,RPS22A,0.995
RPL18B,RPS22B,0.97
RPL18B,RPS23A,0.991
RPL18B,RPS23B,0.99
RPL18B,RPS24A,0.996
RPL18B,RPS24B,0.996
RPL18B,RPS25A,0.993
RPL18B,RPS25B,0.973
RPL18B,RPS26A,0.994
RPL18B,RPS26B,0.995
RPL18B,RPS27A,0.996
RPL18B,RPS27B,0.994
RPL18B,RPS28A,0.993
RPL18B,RPS28B,0.995
RPL18B,RPS29A,0.995
RPL18B,RPS29B,0.994
RPL18B,RPS3,0.999
RPL18B,RPS30A,0.992
RPL18B,RPS30B,0.994
RPL18B,RPS31,0.997
RPL18B,RPS4A,0.995
RPL18B,RPS4B,0.993
RPL18B,RPS5,0.999
RPL18B,RPS6A,0.993
RPL18B,RPS6B,0.995
RPL18B,RPS7A,0.996
RPL18B,RPS7B,0.987
RPL18B,RPS8A,0.994
RPL18B,RPS8B,0.993
RPL18B,RPS9A,0.997
RPL18B,RPS9B,0.995
RPL18B,RSM10,0.926
RPL18B,RSM7,0.942
RPL18B,STT3,0.904
RPL18B,TEF4,0.925
RPL19A,RPL19B,0.957
RPL19A,RPL1A,0.994
RPL19A,RPL1B,0.993
RPL19A,RPL20A,0.998
RPL19A,RPL20B,0.998
RPL19A,RPL21A,0.996
RPL19A,RPL21B,0.985
RPL19A,RPL22A,0.994
RPL19A,RPL22B,0.991
RPL19A,RPL23A,0.998
RPL19A,RPL23B,0.998
RPL19A,RPL24A,0.998
RPL19A,RPL24B,0.998
RPL19A,RPL25,0.999
RPL19A,RPL26A,0.997
RPL19A,RPL26B,0.999
RPL19A,RPL27A,0.997
RPL19A,RPL27B,0.985
RPL19A,RPL28,0.998
RPL19A,RPL29,0.998
RPL19A,RPL2A,0.996
RPL19A,RPL2B,0.996
RPL19A,RPL3,0.999
RPL19A,RPL30,0.998
RPL19A,RPL31A,0.999
RPL19A,RPL31B,0.994
RPL19A,RPL32,0.999
RPL19A,RPL33A,0.997
RPL19A,RPL33B,0.991
RPL19A,RPL34A,0.998
RPL19A,RPL34B,0.998
RPL19A,RPL35A,0.998
RPL19A,RPL35B,0.998
RPL19A,RPL36A,0.998
RPL19A,RPL36B,0.995
RPL19A,RPL37A,0.996
RPL19A,RPL37B,0.995
RPL19A,RPL38,0.998
RPL19A,RPL39,0.999
RPL19A,RPL40A,0.994
RPL19A,RPL40B,0.994
RPL19A,RPL42A,0.991
RPL19A,RPL42B,0.992
RPL19A,RPL43A,0.997
RPL19A,RPL43B,0.995
RPL19A,RPL4A,0.996
RPL19A,RPL4B,0.995
RPL19A,RPL5,0.999
RPL19A,RPL6A,0.997
RPL19A,RPL6B,0.997
RPL19A,RPL7A,0.997
RPL19A,RPL7B,0.996
RPL19A,RPL8A,0.997
RPL19A,RPL8B,0.997
RPL19A,RPL9A,0.997
RPL19A,RPL9B,0.996
RPL19A,RPP0,0.998
RPL19A,RPP1A,0.993
RPL19A,RPP1B,0.978
RPL19A,RPP2A,0.993
RPL19A,RPP2B,0.973
RPL19A,RPS0A,0.995
RPL19A,RPS0B,0.994
RPL19A,RPS10A,0.995
RPL19A,RPS10B,0.972
RPL19A,RPS11A,0.999
RPL19A,RPS11B,0.998
RPL19A,RPS12,0.998
RPL19A,RPS13,0.998
RPL19A,RPS14A,0.995
RPL19A,RPS14B,0.993
RPL19A,RPS15,0.998
RPL19A,RPS16A,0.996
RPL19A,RPS16B,0.997
RPL19A,RPS17A,0.995
RPL19A,RPS17B,0.996
RPL19A,RPS18A,0.996
RPL19A,RPS18B,0.995
RPL19A,RPS19A,0.997
RPL19A,RPS19B,0.996
RPL19A,RPS1A,0.997
RPL19A,RPS1B,0.996
RPL19A,RPS2,0.998
RPL19A,RPS20,0.998
RPL19A,RPS21A,0.92
RPL19A,RPS21B,0.998
RPL19A,RPS22A,0.994
RPL19A,RPS22B,0.949
RPL19A,RPS23A,0.994
RPL19A,RPS23B,0.994
RPL19A,RPS24A,0.996
RPL19A,RPS24B,0.997
RPL19A,RPS25A,0.995
RPL19A,RPS25B,0.978
RPL19A,RPS26A,0.996
RPL19A,RPS26B,0.996
RPL19A,RPS27A,0.995
RPL19A,RPS27B,0.996
RPL19A,RPS28A,0.99
RPL19A,RPS28B,0.992
RPL19A,RPS29A,0.993
RPL19A,RPS29B,0.992
RPL19A,RPS3,0.999
RPL19A,RPS30A,0.992
RPL19A,RPS30B,0.992
RPL19A,RPS31,0.998
RPL19A,RPS4A,0.996
RPL19A,RPS4B,0.996
RPL19A,RPS5,0.998
RPL19A,RPS6A,0.997
RPL19A,RPS6B,0.998
RPL19A,RPS7A,0.996
RPL19A,RPS7B,0.979
RPL19A,RPS8A,0.996
RPL19A,RPS8B,0.995
RPL19A,RPS9A,0.992
RPL19A,RPS9B,0.995
RPL19A,RSM10,0.94
RPL19A,RSM7,0.939
RPL19A,SBH2,0.953
RPL19A,SSH1,0.926
RPL19A,SSS1,0.96
RPL19A,TEF4,0.931
RPL19B,RPL1A,0.996
RPL19B,RPL1B,0.995
RPL19B,RPL20A,0.998
RPL19B,RPL20B,0.998
RPL19B,RPL21A,0.997
RPL19B,RPL21B,0.987
RPL19B,RPL22A,0.994
RPL19B,RPL22B,0.99
RPL19B,RPL23A,0.998
RPL19B,RPL23B,0.998
RPL19B,RPL24A,0.999
RPL19B,RPL24B,0.999
RPL19B,RPL25,0.999
RPL19B,RPL26A,0.999
RPL19B,RPL26B,0.998
RPL19B,RPL27A,0.998
RPL19B,RPL27B,0.989
RPL19B,RPL28,0.999
RPL19B,RPL29,0.999
RPL19B,RPL2A,0.997
RPL19B,RPL2B,0.997
RPL19B,RPL3,0.999
RPL19B,RPL30,0.999
RPL19B,RPL31A,0.999
RPL19B,RPL31B,0.993
RPL19B,RPL32,0.999
RPL19B,RPL33A,0.998
RPL19B,RPL33B,0.99
RPL19B,RPL34A,0.999
RPL19B,RPL34B,0.998
RPL19B,RPL35A,0.999
RPL19B,RPL35B,0.998
RPL19B,RPL36A,0.998
RPL19B,RPL36B,0.996
RPL19B,RPL37A,0.996
RPL19B,RPL37B,0.996
RPL19B,RPL38,0.999
RPL19B,RPL39,0.999
RPL19B,RPL40A,0.995
RPL19B,RPL40B,0.998
RPL19B,RPL42A,0.993
RPL19B,RPL42B,0.992
RPL19B,RPL43A,0.998
RPL19B,RPL43B,0.997
RPL19B,RPL4A,0.996
RPL19B,RPL4B,0.995
RPL19B,RPL5,0.999
RPL19B,RPL6A,0.998
RPL19B,RPL6B,0.998
RPL19B,RPL7A,0.998
RPL19B,RPL7B,0.996
RPL19B,RPL8A,0.997
RPL19B,RPL8B,0.998
RPL19B,RPL9A,0.998
RPL19B,RPL9B,0.997
RPL19B,RPP0,0.999
RPL19B,RPP1A,0.996
RPL19B,RPP1B,0.987
RPL19B,RPP2A,0.995
RPL19B,RPP2B,0.978
RPL19B,RPS0A,0.996
RPL19B,RPS0B,0.995
RPL19B,RPS10A,0.997
RPL19B,RPS10B,0.978
RPL19B,RPS11A,0.998
RPL19B,RPS11B,0.998
RPL19B,RPS12,0.999
RPL19B,RPS13,0.999
RPL19B,RPS14A,0.997
RPL19B,RPS14B,0.993
RPL19B,RPS15,0.999
RPL19B,RPS16A,0.996
RPL19B,RPS16B,0.998
RPL19B,RPS17A,0.997
RPL19B,RPS17B,0.996
RPL19B,RPS18A,0.997
RPL19B,RPS18B,0.997
RPL19B,RPS19A,0.998
RPL19B,RPS19B,0.997
RPL19B,RPS1A,0.998
RPL19B,RPS1B,0.997
RPL19B,RPS2,0.999
RPL19B,RPS20,0.998
RPL19B,RPS21A,0.944
RPL19B,RPS21B,0.998
RPL19B,RPS22A,0.996
RPL19B,RPS22B,0.957
RPL19B,RPS23A,0.996
RPL19B,RPS23B,0.996
RPL19B,RPS24A,0.997
RPL19B,RPS24B,0.996
RPL19B,RPS25A,0.997
RPL19B,RPS25B,0.975
RPL19B,RPS26A,0.997
RPL19B,RPS26B,0.997
RPL19B,RPS27A,0.996
RPL19B,RPS27B,0.997
RPL19B,RPS28A,0.992
RPL19B,RPS28B,0.993
RPL19B,RPS29A,0.994
RPL19B,RPS29B,0.995
RPL19B,RPS3,0.999
RPL19B,RPS30A,0.994
RPL19B,RPS30B,0.994
RPL19B,RPS31,0.999
RPL19B,RPS4A,0.997
RPL19B,RPS4B,0.995
RPL19B,RPS5,0.999
RPL19B,RPS6A,0.997
RPL19B,RPS6B,0.998
RPL19B,RPS7A,0.998
RPL19B,RPS7B,0.985
RPL19B,RPS8A,0.997
RPL19B,RPS8B,0.995
RPL19B,RPS9A,0.994
RPL19B,RPS9B,0.998
RPL19B,RSM10,0.94
RPL19B,RSM7,0.939
RPL19B,SBH2,0.955
RPL19B,SSH1,0.927
RPL19B,SSS1,0.962
RPL19B,TEF4,0.932
RPL1A,RPL20A,0.995
RPL1A,RPL20B,0.993
RPL1A,RPL21A,0.995
RPL1A,RPL21B,0.985
RPL1A,RPL22A,0.995
RPL1A,RPL22B,0.976
RPL1A,RPL23A,0.996
RPL1A,RPL23B,0.996
RPL1A,RPL24A,0.996
RPL1A,RPL24B,0.996
RPL1A,RPL25,0.998
RPL1A,RPL26A,0.997
RPL1A,RPL26B,0.997
RPL1A,RPL27A,0.993
RPL1A,RPL27B,0.973
RPL1A,RPL28,0.998
RPL1A,RPL29,0.998
RPL1A,RPL2A,0.997
RPL1A,RPL2B,0.997
RPL1A,RPL3,0.999
RPL1A,RPL30,0.998
RPL1A,RPL31A,0.994
RPL1A,RPL31B,0.965
RPL1A,RPL32,0.998
RPL1A,RPL33A,0.993
RPL1A,RPL33B,0.967
RPL1A,RPL34A,0.99
RPL1A,RPL34B,0.991
RPL1A,RPL35A,0.996
RPL1A,RPL35B,0.996
RPL1A,RPL36A,0.994
RPL1A,RPL36B,0.991
RPL1A,RPL37A,0.991
RPL1A,RPL37B,0.991
RPL1A,RPL38,0.999
RPL1A,RPL39,0.997
RPL1A,RPL40A,0.989
RPL1A,RPL40B,0.991
RPL1A,RPL42A,0.991
RPL1A,RPL42B,0.99
RPL1A,RPL43A,0.993
RPL1A,RPL43B,0.99
RPL1A,RPL4A,0.997
RPL1A,RPL4B,0.997
RPL1A,RPL5,0.999
RPL1A,RPL6A,0.996
RPL1A,RPL6B,0.996
RPL1A,RPL7A,0.996
RPL1A,RPL7B,0.995
RPL1A,RPL8A,0.996
RPL1A,RPL8B,0.997
RPL1A,RPL9A,0.998
RPL1A,RPL9B,0.997
RPL1A,RPP0,0.999
RPL1A,RPP1A,0.991
RPL1A,RPP1B,0.945
RPL1A,RPP2A,0.986
RPL1A,RPP2B,0.927
RPL1A,RPS0A,0.994
RPL1A,RPS0B,0.995
RPL1A,RPS10A,0.991
RPL1A,RPS10B,0.954
RPL1A,RPS11A,0.995
RPL1A,RPS11B,0.995
RPL1A,RPS12,0.999
RPL1A,RPS13,0.998
RPL1A,RPS14A,0.993
RPL1A,RPS14B,0.992
RPL1A,RPS15,0.998
RPL1A,RPS16A,0.992
RPL1A,RPS16B,0.993
RPL1A,RPS17A,0.993
RPL1A,RPS17B,0.993
RPL1A,RPS18A,0.995
RPL1A,RPS18B,0.996
RPL1A,RPS19A,0.994
RPL1A,RPS19B,0.994
RPL1A,RPS1A,0.995
RPL1A,RPS1B,0.994
RPL1A,RPS2,0.999
RPL1A,RPS20,0.998
RPL1A,RPS21A,0.947
RPL1A,RPS21B,0.996
RPL1A,RPS22A,0.995
RPL1A,RPS22B,0.968
RPL1A,RPS23A,0.994
RPL1A,RPS23B,0.993
RPL1A,RPS24A,0.994
RPL1A,RPS24B,0.995
RPL1A,RPS25A,0.998
RPL1A,RPS25B,0.993
RPL1A,RPS26A,0.995
RPL1A,RPS26B,0.993
RPL1A,RPS27A,0.988
RPL1A,RPS27B,0.99
RPL1A,RPS28A,0.988
RPL1A,RPS28B,0.99
RPL1A,RPS29A,0.992
RPL1A,RPS29B,0.991
RPL1A,RPS3,0.999
RPL1A,RPS30A,0.987
RPL1A,RPS30B,0.986
RPL1A,RPS31,0.998
RPL1A,RPS4A,0.994
RPL1A,RPS4B,0.994
RPL1A,RPS5,0.998
RPL1A,RPS6A,0.994
RPL1A,RPS6B,0.995
RPL1A,RPS7A,0.994
RPL1A,RPS7B,0.969
RPL1A,RPS8A,0.994
RPL1A,RPS8B,0.994
RPL1A,RPS9A,0.993
RPL1A,RPS9B,0.994
RPL1A,RSM7,0.943
RPL1A,RTC6,0.979
RPL1B,RPL20A,0.994
RPL1B,RPL20B,0.995
RPL1B,RPL21A,0.995
RPL1B,RPL21B,0.979
RPL1B,RPL22A,0.995
RPL1B,RPL22B,0.976
RPL1B,RPL23A,0.997
RPL1B,RPL23B,0.996
RPL1B,RPL24A,0.995
RPL1B,RPL24B,0.995
RPL1B,RPL25,0.998
RPL1B,RPL26A,0.996
RPL1B,RPL26B,0.997
RPL1B,RPL27A,0.995
RPL1B,RPL27B,0.97
RPL1B,RPL28,0.998
RPL1B,RPL29,0.997
RPL1B,RPL2A,0.998
RPL1B,RPL2B,0.998
RPL1B,RPL3,0.999
RPL1B,RPL30,0.998
RPL1B,RPL31A,0.995
RPL1B,RPL31B,0.964
RPL1B,RPL32,0.997
RPL1B,RPL33A,0.993
RPL1B,RPL33B,0.962
RPL1B,RPL34A,0.992
RPL1B,RPL34B,0.991
RPL1B,RPL35A,0.996
RPL1B,RPL35B,0.995
RPL1B,RPL36A,0.993
RPL1B,RPL36B,0.991
RPL1B,RPL37A,0.991
RPL1B,RPL37B,0.99
RPL1B,RPL38,0.999
RPL1B,RPL39,0.997
RPL1B,RPL40A,0.995
RPL1B,RPL40B,0.99
RPL1B,RPL42A,0.99
RPL1B,RPL42B,0.99
RPL1B,RPL43A,0.991
RPL1B,RPL43B,0.989
RPL1B,RPL4A,0.998
RPL1B,RPL4B,0.997
RPL1B,RPL5,0.999
RPL1B,RPL6A,0.996
RPL1B,RPL6B,0.995
RPL1B,RPL7A,0.997
RPL1B,RPL7B,0.995
RPL1B,RPL8A,0.995
RPL1B,RPL8B,0.996
RPL1B,RPL9A,0.997
RPL1B,RPL9B,0.997
RPL1B,RPP0,0.999
RPL1B,RPP1A,0.99
RPL1B,RPP1B,0.948
RPL1B,RPP2A,0.982
RPL1B,RPP2B,0.914
RPL1B,RPS0A,0.995
RPL1B,RPS0B,0.996
RPL1B,RPS10A,0.992
RPL1B,RPS10B,0.956
RPL1B,RPS11A,0.997
RPL1B,RPS11B,0.996
RPL1B,RPS12,0.998
RPL1B,RPS13,0.998
RPL1B,RPS14A,0.991
RPL1B,RPS14B,0.991
RPL1B,RPS15,0.998
RPL1B,RPS16A,0.992
RPL1B,RPS16B,0.995
RPL1B,RPS17A,0.994
RPL1B,RPS17B,0.993
RPL1B,RPS18A,0.997
RPL1B,RPS18B,0.996
RPL1B,RPS19A,0.994
RPL1B,RPS19B,0.995
RPL1B,RPS1A,0.994
RPL1B,RPS1B,0.995
RPL1B,RPS2,0.998
RPL1B,RPS20,0.998
RPL1B,RPS21A,0.945
RPL1B,RPS21B,0.996
RPL1B,RPS22A,0.994
RPL1B,RPS22B,0.963
RPL1B,RPS23A,0.994
RPL1B,RPS23B,0.994
RPL1B,RPS24A,0.996
RPL1B,RPS24B,0.995
RPL1B,RPS25A,0.998
RPL1B,RPS25B,0.99
RPL1B,RPS26A,0.994
RPL1B,RPS26B,0.992
RPL1B,RPS27A,0.987
RPL1B,RPS27B,0.99
RPL1B,RPS28A,0.986
RPL1B,RPS28B,0.988
RPL1B,RPS29A,0.989
RPL1B,RPS29B,0.991
RPL1B,RPS3,0.999
RPL1B,RPS30A,0.987
RPL1B,RPS30B,0.985
RPL1B,RPS31,0.997
RPL1B,RPS4A,0.995
RPL1B,RPS4B,0.996
RPL1B,RPS5,0.998
RPL1B,RPS6A,0.993
RPL1B,RPS6B,0.996
RPL1B,RPS7A,0.995
RPL1B,RPS7B,0.963
RPL1B,RPS8A,0.994
RPL1B,RPS8B,0.994
RPL1B,RPS9A,0.991
RPL1B,RPS9B,0.995
RPL1B,RSM7,0.944
RPL1B,RTC6,0.979
RPL1B,TIF11,0.905
RPL20A,RPL20B,0.961
RPL20A,RPL21A,0.999
RPL20A,RPL21B,0.995
RPL20A,RPL22A,0.99
RPL20A,RPL22B,0.947
RPL20A,RPL23A,0.997
RPL20A,RPL23B,0.997
RPL20A,RPL24A,0.998
RPL20A,RPL24B,0.997
RPL20A,RPL25,0.999
RPL20A,RPL26A,0.997
RPL20A,RPL26B,0.996
RPL20A,RPL27A,0.997
RPL20A,RPL27B,0.987
RPL20A,RPL28,0.998
RPL20A,RPL29,0.998
RPL20A,RPL2A,0.995
RPL20A,RPL2B,0.996
RPL20A,RPL3,0.999
RPL20A,RPL30,0.999
RPL20A,RPL31A,0.997
RPL20A,RPL31B,0.985
RPL20A,RPL32,0.999
RPL20A,RPL33A,0.999
RPL20A,RPL33B,0.994
RPL20A,RPL34A,0.998
RPL20A,RPL34B,0.998
RPL20A,RPL35A,0.997
RPL20A,RPL35B,0.996
RPL20A,RPL36A,0.997
RPL20A,RPL36B,0.993
RPL20A,RPL37A,0.995
RPL20A,RPL37B,0.996
RPL20A,RPL38,0.998
RPL20A,RPL39,0.998
RPL20A,RPL40A,0.996
RPL20A,RPL40B,0.997
RPL20A,RPL42A,0.991
RPL20A,RPL42B,0.991
RPL20A,RPL43A,0.995
RPL20A,RPL43B,0.994
RPL20A,RPL4A,0.998
RPL20A,RPL4B,0.997
RPL20A,RPL5,0.999
RPL20A,RPL6A,0.999
RPL20A,RPL6B,0.999
RPL20A,RPL7A,0.999
RPL20A,RPL7B,0.997
RPL20A,RPL8A,0.998
RPL20A,RPL8B,0.998
RPL20A,RPL9A,0.999
RPL20A,RPL9B,0.997
RPL20A,RPP0,0.999
RPL20A,RPP1A,0.992
RPL20A,RPP1B,0.959
RPL20A,RPP2A,0.966
RPL20A,RPP2B,0.947
RPL20A,RPS0A,0.996
RPL20A,RPS0B,0.995
RPL20A,RPS10A,0.997
RPL20A,RPS10B,0.98
RPL20A,RPS11A,0.996
RPL20A,RPS11B,0.995
RPL20A,RPS12,0.999
RPL20A,RPS13,0.999
RPL20A,RPS14A,0.995
RPL20A,RPS14B,0.992
RPL20A,RPS15,0.999
RPL20A,RPS16A,0.995
RPL20A,RPS16B,0.996
RPL20A,RPS17A,0.996
RPL20A,RPS17B,0.994
RPL20A,RPS18A,0.997
RPL20A,RPS18B,0.996
RPL20A,RPS19A,0.996
RPL20A,RPS19B,0.978
RPL20A,RPS1A,0.996
RPL20A,RPS1B,0.996
RPL20A,RPS2,0.999
RPL20A,RPS20,0.999
RPL20A,RPS21A,0.939
RPL20A,RPS21B,0.998
RPL20A,RPS22A,0.997
RPL20A,RPS22B,0.96
RPL20A,RPS23A,0.992
RPL20A,RPS23B,0.993
RPL20A,RPS24A,0.997
RPL20A,RPS24B,0.997
RPL20A,RPS25A,0.995
RPL20A,RPS25B,0.982
RPL20A,RPS26A,0.997
RPL20A,RPS26B,0.996
RPL20A,RPS27A,0.993
RPL20A,RPS27B,0.995
RPL20A,RPS28A,0.994
RPL20A,RPS28B,0.991
RPL20A,RPS29A,0.993
RPL20A,RPS29B,0.969
RPL20A,RPS3,0.999
RPL20A,RPS30A,0.99
RPL20A,RPS30B,0.992
RPL20A,RPS31,0.999
RPL20A,RPS4A,0.995
RPL20A,RPS4B,0.994
RPL20A,RPS5,0.999
RPL20A,RPS6A,0.995
RPL20A,RPS6B,0.996
RPL20A,RPS7A,0.998
RPL20A,RPS7B,0.989
RPL20A,RPS8A,0.995
RPL20A,RPS8B,0.994
RPL20A,RPS9A,0.993
RPL20A,RPS9B,0.996
RPL20A,RSM10,0.928
RPL20A,RSM7,0.939
RPL20A,SRP68,0.905
RPL20A,TEF4,0.901
RPL20A,UTP10,0.994
RPL20A,UTP22,0.995
RPL20B,RPL21A,0.999
RPL20B,RPL21B,0.995
RPL20B,RPL22A,0.99
RPL20B,RPL22B,0.944
RPL20B,RPL23A,0.997
RPL20B,RPL23B,0.998
RPL20B,RPL24A,0.997
RPL20B,RPL24B,0.997
RPL20B,RPL25,0.999
RPL20B,RPL26A,0.996
RPL20B,RPL26B,0.998
RPL20B,RPL27A,0.997
RPL20B,RPL27B,0.987
RPL20B,RPL28,0.998
RPL20B,RPL29,0.997
RPL20B,RPL2A,0.996
RPL20B,RPL2B,0.996
RPL20B,RPL3,0.998
RPL20B,RPL30,0.999
RPL20B,RPL31A,0.997
RPL20B,RPL31B,0.981
RPL20B,RPL32,0.999
RPL20B,RPL33A,0.998
RPL20B,RPL33B,0.994
RPL20B,RPL34A,0.997
RPL20B,RPL34B,0.997
RPL20B,RPL35A,0.996
RPL20B,RPL35B,0.997
RPL20B,RPL36A,0.997
RPL20B,RPL36B,0.994
RPL20B,RPL37A,0.995
RPL20B,RPL37B,0.994
RPL20B,RPL38,0.998
RPL20B,RPL39,0.998
RPL20B,RPL40A,0.996
RPL20B,RPL40B,0.996
RPL20B,RPL42A,0.991
RPL20B,RPL42B,0.991
RPL20B,RPL43A,0.995
RPL20B,RPL43B,0.994
RPL20B,RPL4A,0.998
RPL20B,RPL4B,0.996
RPL20B,RPL5,0.998
RPL20B,RPL6A,0.999
RPL20B,RPL6B,0.999
RPL20B,RPL7A,0.999
RPL20B,RPL7B,0.997
RPL20B,RPL8A,0.997
RPL20B,RPL8B,0.998
RPL20B,RPL9A,0.999
RPL20B,RPL9B,0.996
RPL20B,RPP0,0.998
RPL20B,RPP1A,0.991
RPL20B,RPP1B,0.959
RPL20B,RPP2A,0.957
RPL20B,RPP2B,0.944
RPL20B,RPS0A,0.995
RPL20B,RPS0B,0.994
RPL20B,RPS10A,0.997
RPL20B,RPS10B,0.979
RPL20B,RPS11A,0.996
RPL20B,RPS11B,0.994
RPL20B,RPS12,0.998
RPL20B,RPS13,0.998
RPL20B,RPS14A,0.993
RPL20B,RPS14B,0.99
RPL20B,RPS15,0.998
RPL20B,RPS16A,0.995
RPL20B,RPS16B,0.996
RPL20B,RPS17A,0.994
RPL20B,RPS17B,0.996
RPL20B,RPS18A,0.997
RPL20B,RPS18B,0.996
RPL20B,RPS19A,0.995
RPL20B,RPS19B,0.978
RPL20B,RPS1A,0.996
RPL20B,RPS1B,0.996
RPL20B,RPS2,0.998
RPL20B,RPS20,0.998
RPL20B,RPS21A,0.944
RPL20B,RPS21B,0.997
RPL20B,RPS22A,0.994
RPL20B,RPS22B,0.96
RPL20B,RPS23A,0.992
RPL20B,RPS23B,0.994
RPL20B,RPS24A,0.997
RPL20B,RPS24B,0.997
RPL20B,RPS25A,0.994
RPL20B,RPS25B,0.966
RPL20B,RPS26A,0.995
RPL20B,RPS26B,0.995
RPL20B,RPS27A,0.992
RPL20B,RPS27B,0.995
RPL20B,RPS28A,0.989
RPL20B,RPS28B,0.99
RPL20B,RPS29A,0.993
RPL20B,RPS29B,0.962
RPL20B,RPS3,0.998
RPL20B,RPS30A,0.988
RPL20B,RPS30B,0.992
RPL20B,RPS31,0.998
RPL20B,RPS4A,0.995
RPL20B,RPS4B,0.995
RPL20B,RPS5,0.998
RPL20B,RPS6A,0.994
RPL20B,RPS6B,0.997
RPL20B,RPS7A,0.997
RPL20B,RPS7B,0.986
RPL20B,RPS8A,0.993
RPL20B,RPS8B,0.993
RPL20B,RPS9A,0.99
RPL20B,RPS9B,0.995
RPL20B,RSM10,0.928
RPL20B,RSM7,0.939
RPL20B,SRP68,0.908
RPL21A,RPL21B,0.982
RPL21A,RPL22A,0.997
RPL21A,RPL22B,0.967
RPL21A,RPL23A,0.996
RPL21A,RPL23B,0.997
RPL21A,RPL24A,0.999
RPL21A,RPL24B,0.998
RPL21A,RPL25,0.999
RPL21A,RPL26A,0.998
RPL21A,RPL26B,0.997
RPL21A,RPL27A,0.999
RPL21A,RPL27B,0.982
RPL21A,RPL28,0.999
RPL21A,RPL29,0.999
RPL21A,RPL2A,0.997
RPL21A,RPL2B,0.996
RPL21A,RPL3,0.999
RPL21A,RPL30,0.999
RPL21A,RPL31A,0.998
RPL21A,RPL31B,0.998
RPL21A,RPL32,0.999
RPL21A,RPL33A,0.999
RPL21A,RPL33B,0.983
RPL21A,RPL34A,0.998
RPL21A,RPL34B,0.997
RPL21A,RPL35A,0.996
RPL21A,RPL35B,0.996
RPL21A,RPL36A,0.996
RPL21A,RPL36B,0.998
RPL21A,RPL37A,0.996
RPL21A,RPL37B,0.995
RPL21A,RPL38,0.999
RPL21A,RPL39,0.999
RPL21A,RPL40A,0.994
RPL21A,RPL40B,0.994
RPL21A,RPL42A,0.99
RPL21A,RPL42B,0.99
RPL21A,RPL43A,0.996
RPL21A,RPL43B,0.995
RPL21A,RPL4A,0.995
RPL21A,RPL4B,0.995
RPL21A,RPL5,0.999
RPL21A,RPL6A,0.997
RPL21A,RPL6B,0.997
RPL21A,RPL7A,0.999
RPL21A,RPL7B,0.996
RPL21A,RPL8A,0.997
RPL21A,RPL8B,0.999
RPL21A,RPL9A,0.996
RPL21A,RPL9B,0.998
RPL21A,RPP0,0.999
RPL21A,RPP1A,0.998
RPL21A,RPP1B,0.98
RPL21A,RPP2A,0.995
RPL21A,RPP2B,0.994
RPL21A,RPS0A,0.997
RPL21A,RPS0B,0.997
RPL21A,RPS10A,0.997
RPL21A,RPS10B,0.979
RPL21A,RPS11A,0.995
RPL21A,RPS11B,0.995
RPL21A,RPS12,0.999
RPL21A,RPS13,0.999
RPL21A,RPS14A,0.996
RPL21A,RPS14B,0.993
RPL21A,RPS15,0.998
RPL21A,RPS16A,0.995
RPL21A,RPS16B,0.997
RPL21A,RPS17A,0.997
RPL21A,RPS17B,0.996
RPL21A,RPS18A,0.997
